customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,firstduedate,firstrepaiddate
8a858e3559080830015923412dd84294,301796184,2,2017-01-18 16:21:37,2017-01-18 15:21:30,10000.0,13000.0,30,2017-02-13 18:25:17,2017-02-17,2017-02-13
8a858e3e5b3ee747015b3f0409012b7f,301941101,4,2017-06-16 15:06:36,2017-06-16 14:06:30,20000.0,24500.0,30,2017-07-04 11:41:17,2017-07-17,2017-07-04
8a858e575bf80f73015bfbc59df93401,301933741,2,2017-06-10 12:01:55,2017-06-10 11:01:49,10000.0,13000.0,30,2017-07-03 22:24:14,2017-07-10,2017-07-03
8a858e655a047d1a015a12bb060936ff,301915599,1,2017-05-22 16:20:03,2017-05-22 15:18:53,10000.0,13000.0,30,2017-06-19 11:32:27,2017-06-22,2017-06-19
8a858e6e55c554c20155c6d8e2925c62,301756581,5,2016-11-09 11:33:09,2016-11-09 10:33:00,20000.0,24500.0,30,2017-03-23 15:47:09,2016-12-09,2017-03-23
8a858e785acd3412015acd7bdec42d4f,301954208,5,2017-06-28 07:52:48,2017-06-28 06:51:42,20000.0,22250.0,15,2017-07-05 17:54:49,2017-07-13,2017-07-05
8a858e8d56adbdae0156b30248fe3104,301690631,1,2016-08-22 17:29:46,2016-08-22 16:29:36,10000.0,13000.0,30,2016-09-21 10:12:23,2016-09-21,2016-09-21
8a858e985885ff6d01589211d7c01088,301925152,4,2017-06-02 16:49:04,2017-06-02 15:48:50,20000.0,24000.0,30,2017-06-26 11:24:13,2017-07-03,2017-06-26
8a858eb4596ff919015974a667560a89,301929536,7,2017-06-07 06:16:57,2017-06-07 05:16:51,30000.0,34500.0,30,2017-07-07 15:52:27,2017-07-07,2017-07-07
8a858ec55b441639015b444e78b7361f,301924772,2,2017-06-02 11:33:20,2017-06-02 10:33:13,10000.0,11500.0,15,2017-06-15 08:43:51,2017-06-19,2017-06-15
8a858ece5b0142e3015b0a3a7f183339,301849562,1,2017-03-29 18:39:55,2017-03-29 17:39:48,10000.0,13000.0,30,2017-04-23 10:57:29,2017-05-02,2017-04-23
8a858eda552adcc20155307212b55ac2,301757858,6,2016-11-11 15:17:57,2016-11-11 14:17:45,20000.0,24500.0,30,2016-12-09 14:50:07,2016-12-13,2016-12-09
8a858ee454da1cbd0154e2796fba7142,301665135,3,2016-07-31 08:00:33,2016-07-31 07:00:23,20000.0,24500.0,30,2016-08-27 10:59:25,2016-08-30,2016-08-26
8a858ee65a8401a1015a8447d2ac1cf2,301832228,1,2017-03-06 09:20:08,2017-03-06 08:19:54,10000.0,13000.0,30,2017-04-03 13:52:10,2017-04-06,2017-04-03
8a858eef5554890501555868a7475f44,301868062,5,2017-04-14 09:12:37,2017-04-14 08:12:31,10000.0,11450.0,15,2017-05-04 12:12:18,2017-05-02,2017-05-04
8a858f0656b7820c0156c3e3a61c1d33,301770522,7,2016-12-07 14:58:20,2016-12-07 12:41:32,30000.0,34400.0,30,2016-12-30 10:29:15,2017-01-06,2016-12-30
8a858f1f587161850158742ebbce53d8,301835261,5,2017-03-10 08:11:03,2017-03-10 07:09:54,20000.0,23800.0,30,2017-04-05 19:43:38,2017-04-10,2017-04-05
8a858f305cb1ec4e015cb215f0500a8d,301941430,1,2017-06-16 19:52:33,2017-06-16 18:51:25,10000.0,13000.0,30,2017-07-15 09:25:31,2017-07-17,2017-07-15
8a858f495c5973ce015c59c5f099417c,301948924,2,2017-06-23 11:02:49,2017-06-23 10:02:42,10000.0,13000.0,30,2017-07-23 13:08:03,2017-07-24,2017-07-23
8a858f54589736f401589857085e3b5b,301877071,7,2017-04-22 17:02:51,2017-04-22 16:02:45,30000.0,36800.0,60,2017-06-15 15:07:38,2017-05-22,2017-05-22
8a858f5e5cf45779015cf47ed8db1872,301956556,1,2017-06-29 16:53:50,2017-06-29 15:52:42,10000.0,13000.0,30,2017-07-29 17:53:53,2017-07-31,2017-07-29
8a858f8d5cc56f9a015cc57e769908ac,301944932,1,2017-06-20 13:52:32,2017-06-20 12:51:23,10000.0,13000.0,30,2017-07-19 09:54:32,2017-07-20,2017-07-19
8a858ee055ffbe17015607e67cec57e9,301862018,4,2017-04-10 09:58:15,2017-04-10 08:58:01,20000.0,23800.0,30,2017-05-04 08:07:17,2017-05-10,2017-05-04
8a858ee755a0c84a0155a3b5a9ab2308,301793369,5,2017-01-14 14:28:21,2017-01-14 13:28:14,10000.0,11500.0,15,2017-03-21 19:26:22,2017-01-30,2017-03-21
8a858eef55548905015554a9578505d4,301866158,3,2017-04-12 17:25:22,2017-04-12 16:25:08,10000.0,13000.0,30,2017-06-05 09:48:22,2017-05-12,2017-06-05
8a858f00590ac4e70159320caa4a190c,301805607,3,2017-01-29 14:31:04,2017-01-29 13:30:58,10000.0,13000.0,30,2017-02-28 15:06:17,2017-02-28,2017-02-28
8a858f0f5bfd79d2015c0c2370d436a1,301922654,2,2017-05-31 09:21:03,2017-05-31 08:20:56,10000.0,11500.0,15,2017-06-14 11:51:18,2017-06-15,2017-06-14
8a858f1b5b256bc9015b2a8b75dc0b45,301916139,4,2017-05-23 10:11:28,2017-05-23 09:11:22,10000.0,11125.0,15,2017-06-02 17:40:22,2017-06-07,2017-06-02
8a858f2a5b3f2121015b41d14e202aba,301902816,1,2017-05-12 10:06:39,2017-05-12 09:06:27,10000.0,11500.0,15,2017-05-14 08:42:00,2017-05-30,2017-05-14
8a858f30551130db0155130b0d0652c4,301910091,7,2017-05-16 17:38:44,2017-05-16 16:37:33,40000.0,44000.0,30,2017-06-12 10:22:49,2017-06-15,2017-06-12
8a858f385b34d285015b34e6dbbb1309,301876808,4,2017-04-22 12:19:14,2017-04-22 11:19:08,20000.0,21900.0,15,2017-05-02 07:15:11,2017-05-08,2017-05-02
8a858f3e589c40610158a57d427715a6,301941374,10,2017-06-16 18:50:41,2017-06-16 17:50:34,10000.0,10500.0,15,2017-06-28 13:43:09,2017-07-03,2017-06-28
8a858f4c5bb597f6015bbdbff82d4971,301949584,4,2017-06-23 18:30:45,2017-06-23 17:30:39,10000.0,11125.0,15,2017-07-09 02:17:21,2017-07-10,2017-07-09
8a858f5e5566567d0155777b44e00cfa,301918373,4,2017-05-25 19:21:19,2017-05-25 18:21:12,10000.0,13000.0,30,2017-06-11 09:51:37,2017-06-26,2017-06-11
8a858f735aec46c4015af02a90835ac8,301915780,5,2017-05-22 20:06:15,2017-05-22 19:06:07,20000.0,22250.0,15,2017-05-25 12:30:18,2017-06-06,2017-05-25
8a858f7b5763d88001576be2678d67c6,301788656,6,2017-01-06 22:18:53,2017-01-06 21:18:36,25000.0,29000.0,30,2017-02-04 08:50:03,2017-02-06,2017-02-04
8a858f8e59d0b8930159d10900473713,301937094,4,2017-06-13 11:49:32,2017-06-13 10:48:26,20000.0,24500.0,30,2017-07-11 12:24:09,2017-07-13,2017-07-11
8a858f925d3c3cad015d3c4541e2059f,301976283,1,2017-07-13 15:47:49,2017-07-13 14:46:36,10000.0,13000.0,30,2017-07-24 19:23:54,2017-08-14,2017-07-24
8a858f9c56aaf37d0156b7221dc522d4,301761655,4,2016-11-19 13:35:05,2016-11-19 12:34:56,30000.0,36800.0,60,2017-01-19 20:04:31,2016-12-19,2016-12-19
8a858f9f5bd99987015be7d0e0f4085f,301935684,3,2017-06-12 10:21:22,2017-06-12 09:21:15,10000.0,11500.0,15,2017-06-23 15:13:43,2017-06-27,2017-06-23
8a858fa25c120898015c16abe1cb45f4,301956617,2,2017-06-29 17:36:27,2017-06-29 16:36:21,10000.0,13000.0,30,2017-07-24 12:04:45,2017-07-31,2017-07-24
8a858fad5ccb633e015ccb8973e511bc,301946790,1,2017-06-21 18:07:11,2017-06-21 17:06:04,10000.0,11500.0,15,2017-06-29 17:34:50,2017-07-06,2017-06-29
8a858fc45c5f93be015c61e0e5e55e38,301954137,2,2017-06-28 06:17:00,2017-06-28 05:16:54,10000.0,11500.0,15,2017-07-14 04:37:01,2017-07-13,2017-07-13
8a858fd3552c75620155563fb5241458,301904402,7,2017-05-13 06:50:09,2017-05-13 05:50:02,15000.0,16687.5,15,2017-05-16 08:41:38,2017-05-30,2017-05-16
8a858fe95afc0665015affd8827a642b,301926708,3,2017-06-04 11:02:31,2017-06-04 10:02:25,10000.0,11500.0,15,2017-06-30 19:16:30,2017-06-19,2017-06-30
8a858ff25c8250c1015c827e15821e4e,301930039,1,2017-06-07 13:32:12,2017-06-07 12:31:03,10000.0,11500.0,15,2017-06-09 13:10:54,2017-06-22,2017-06-09
8a858e885c9c6f96015ca07a1fe371fd,301936906,1,2017-06-13 09:18:00,2017-06-13 08:16:51,10000.0,11500.0,15,2017-07-05 17:32:10,2017-06-28,2017-07-05
8a858fe756939bbb0156b42e72185f25,301765571,4,2016-11-27 23:42:01,2016-11-27 22:41:43,10000.0,11450.0,15,2016-11-28 22:00:09,2016-12-13,2016-11-28
8a85880353acff880153b23e3c742a08,301748389,3,2016-10-23 00:47:50,2016-10-22 23:47:34,20000.0,22250.0,15,2016-11-05 21:13:04,2016-11-07,2016-11-05
8a85886f54517ee0015470749d3c3ce7,301735897,8,2016-10-04 09:40:24,2016-10-04 08:40:15,30000.0,32250.0,15,2016-10-18 16:46:43,2016-10-19,2016-10-18
8a8588fd53c244bc0153c8251f132fd7,301838639,5,2017-03-15 10:29:59,2017-03-15 09:29:51,10000.0,13000.0,30,2017-05-03 15:02:34,2017-04-14,2017-05-03
8a85893d53f104eb01540e7f589775c3,301937668,1,2017-06-13 19:53:58,2017-06-13 18:52:50,10000.0,13000.0,30,2017-07-13 20:13:20,2017-07-13,2017-07-13
8a85896653f0fed201540f40a3a45c14,301918067,4,2017-05-25 13:31:48,2017-05-25 12:31:42,30000.0,34500.0,30,2017-07-06 22:28:53,2017-06-28,2017-07-06
8a8589c1545181f3015454b4cdd9002b,301842757,4,2017-03-20 21:50:24,2017-03-20 20:50:16,15000.0,16600.0,15,2017-04-06 14:39:09,2017-04-04,2017-04-06
8a858e035693e0290156b6bd3b483170,301919907,4,2017-05-27 20:57:00,2017-05-27 19:56:53,30000.0,34500.0,30,2017-06-28 06:24:46,2017-06-28,2017-06-28
8a858e0a5668e69c01566f643ad645a9,301805176,5,2017-01-28 18:02:49,2017-01-28 17:02:41,10000.0,13000.0,30,2017-03-03 08:37:47,2017-02-27,2017-03-03
8a858e345bd96da8015bd9def9c624f6,301895841,1,2017-05-08 16:35:01,2017-05-08 15:34:47,10000.0,13000.0,30,2017-05-31 22:41:56,2017-06-07,2017-05-31
8a858e5856b7840c0156b8f1f61f5f52,301773829,3,2016-12-14 17:12:15,2016-12-14 16:12:00,10000.0,13000.0,30,2017-01-12 08:14:59,2017-01-13,2017-01-12
8a858e5f5af1e7e7015af206af7b09d8,301909748,2,2017-05-16 15:16:43,2017-05-16 14:15:36,10000.0,11500.0,15,2017-05-30 20:55:21,2017-05-31,2017-05-30
8a858e6f5668e01701568cf7ba8e39da,301777703,1,2016-12-21 03:43:08,2016-12-21 02:42:56,10000.0,13000.0,30,2017-02-03 21:03:45,2017-01-20,2017-02-03
8a858e8e5ca1f1a8015ca6a8cfcb31f4,301977932,1,2017-07-14 16:01:58,2017-07-14 15:01:49,10000.0,13000.0,30,2017-07-17 18:44:14,2017-08-14,2017-07-17
8a858ea45b35639b015b364dc0f72463,301924063,4,2017-06-01 15:20:34,2017-06-01 14:20:28,20000.0,24500.0,30,2017-06-24 17:39:39,2017-07-03,2017-06-24
8a858eb4588604f701589223c5ab045f,301843159,4,2017-03-21 12:50:02,2017-03-21 11:49:49,10000.0,13000.0,30,2017-04-21 15:06:01,2017-04-20,2017-04-21
8a858ec35a428dcc015a4667481262fe,301956885,9,2017-06-29 21:23:11,2017-06-29 20:23:06,30000.0,34500.0,30,2017-07-27 23:43:58,2017-07-31,2017-07-27
8a858ece5862630201586ef7d4c74e4d,301837020,5,2017-03-13 12:02:22,2017-03-13 11:02:01,20000.0,21900.0,15,2017-03-25 08:52:20,2017-03-28,2017-03-25
8a858ee055ffbe1701560850839a7c49,301786723,3,2017-01-04 03:01:41,2017-01-04 02:01:30,10000.0,13000.0,30,2017-02-03 00:57:19,2017-02-03,2017-02-03
8a858ee55830c4b901583188b0290def,301881903,7,2017-04-27 07:34:07,2017-04-27 06:34:00,20000.0,23800.0,30,2017-05-23 17:22:00,2017-05-30,2017-05-23
8a858ee758a4dfbc0158a5b0d9db0be8,301769458,2,2016-12-05 13:31:09,2016-12-05 12:30:59,10000.0,13000.0,30,2016-12-27 18:17:43,2017-01-04,2016-12-27
8a858ef255c55fd60155c8f865611d5e,301739584,3,2016-10-08 09:26:47,2016-10-08 08:26:32,10000.0,13000.0,30,2016-11-08 00:44:23,2016-11-08,2016-11-08
8a858ef7599330e0015993c3e1af2ecc,301919074,5,2017-05-26 17:35:13,2017-05-26 16:35:06,10000.0,13000.0,30,2017-06-28 11:24:06,2017-06-28,2017-06-28
8a858eff5b393484015b3935d76e0181,301872010,2,2017-04-18 11:48:19,2017-04-18 10:48:13,10000.0,11500.0,15,2017-05-02 17:58:17,2017-05-03,2017-05-02
8a858f0455d9feaf0155e8d773b53966,301858831,6,2017-04-07 08:25:32,2017-04-07 07:25:25,20000.0,21900.0,15,2017-04-21 13:45:19,2017-04-24,2017-04-21
8a858f0a56ffda56015709a71f9c02c7,301751151,3,2016-10-28 12:19:56,2016-10-28 11:19:45,20000.0,22250.0,15,2016-11-10 11:57:42,2016-11-14,2016-11-10
8a858f155554552501555685429f4905,301834198,12,2017-03-08 18:48:21,2017-03-08 17:48:14,30000.0,34400.0,30,2017-04-21 18:53:26,2017-04-07,2017-04-21
8a858f1e5add5268015ae7ca38b245d2,301885910,3,2017-05-01 12:23:25,2017-05-01 11:23:19,10000.0,13000.0,30,2017-05-25 21:43:20,2017-05-31,2017-05-25
8a858f275c451af5015c4e29f5373134,301935759,1,2017-06-12 11:07:41,2017-06-12 10:06:31,10000.0,11500.0,15,2017-06-27 21:28:50,2017-06-28,2017-06-27
8a858f2f54e28d530154f1ba3a8f37c9,301954610,12,2017-06-28 12:17:47,2017-06-28 11:17:39,30000.0,34500.0,30,2017-07-25 13:29:12,2017-07-28,2017-07-25
8a858f3d5bfc954e015bfcc137851d9d,301903491,1,2017-05-12 15:43:47,2017-05-12 14:43:30,10000.0,11500.0,15,2017-05-25 15:41:19,2017-05-30,2017-05-25
8a858f475c7ea023015c7ed3b27b0ccf,301962186,1,2017-07-03 21:26:17,2017-07-03 20:25:09,10000.0,13000.0,30,2017-07-25 20:00:15,2017-08-07,2017-07-25
8a858f585bfd6341015c005942497b6c,301941773,3,2017-06-17 09:50:58,2017-06-17 08:50:52,10000.0,11500.0,15,2017-06-19 18:36:24,2017-07-03,2017-06-19
8a858f6c5a37e2a3015a3914d98f0578,301840709,3,2017-03-17 20:20:17,2017-03-17 19:20:11,10000.0,13000.0,30,2017-04-21 17:47:37,2017-04-17,2017-04-21
8a858f735b437619015b438c6b3626c8,301933509,3,2017-06-10 08:24:00,2017-06-10 07:23:54,10000.0,13000.0,30,2017-07-10 05:51:51,2017-07-10,2017-07-10
8a858f7e5ba0189c015ba0ac3e254fe3,301910864,2,2017-05-17 09:04:57,2017-05-17 08:04:49,10000.0,11500.0,15,2017-05-23 22:35:34,2017-06-01,2017-05-23
8a858f8e597cf3f40159837df1367cd9,301927819,3,2017-06-05 15:26:11,2017-06-05 14:26:04,10000.0,13000.0,30,2017-07-04 16:01:05,2017-07-05,2017-07-04
8a858f9c5a4817be015a48cd8369332b,301923524,5,2017-06-01 06:33:39,2017-06-01 05:33:27,10000.0,13000.0,30,2017-07-03 05:40:43,2017-07-03,2017-07-03
8a858fa95c695f85015c7806a0387faa,301943583,2,2017-06-19 12:52:11,2017-06-19 11:52:04,10000.0,11500.0,15,2017-06-29 12:44:06,2017-07-04,2017-06-29
8a858fb65b2020b2015b2387b22b70d4,301936139,4,2017-06-12 15:35:42,2017-06-12 14:35:35,15000.0,18375.0,30,2017-07-12 18:55:18,2017-07-12,2017-07-12
8a858fcf5b39c3ba015b3ce36bad10a2,301910854,2,2017-05-17 08:57:42,2017-05-17 07:57:33,10000.0,11500.0,15,2017-06-06 12:22:18,2017-06-01,2017-06-06
8a858fea5b8c314d015b8c4fd9371600,301931525,3,2017-06-08 15:26:28,2017-06-08 14:26:22,10000.0,13000.0,30,2017-06-23 18:20:02,2017-07-10,2017-06-23
8a858e165b90faf9015b9ed99b3e0c2d,301886785,2,2017-05-02 09:44:14,2017-05-02 08:44:07,10000.0,11500.0,15,2017-05-18 16:59:20,2017-05-17,2017-05-18
8a858e725c3ae262015c3dfc23de0ccf,301917743,1,2017-05-25 06:22:31,2017-05-25 05:21:23,10000.0,13000.0,30,2017-06-23 18:24:08,2017-06-26,2017-06-23
8a858fa25bd92c20015bdec1e1616d76,301927187,2,2017-06-04 23:55:16,2017-06-04 22:55:10,10000.0,13000.0,30,2017-07-01 14:27:31,2017-07-04,2017-07-01
8a85882653e2eb990153e7b4c52d2815,301955134,12,2017-06-28 17:45:01,2017-06-28 16:44:55,40000.0,44000.0,30,2017-07-21 13:16:39,2017-07-28,2017-07-21
8a8588ae53f1cb7c01540f4e83bc3b26,301921494,13,2017-05-30 01:24:06,2017-05-30 00:23:51,40000.0,48000.0,60,2017-07-25 16:33:41,2017-06-29,2017-06-23
8a858900536a043401537f6cf1b222b7,301821661,6,2017-02-19 13:34:00,2017-02-19 12:33:47,40000.0,44800.0,30,2017-03-14 09:33:31,2017-03-21,2017-03-14
8a858959537a097401537c7ed53d0780,301814885,5,2017-02-11 12:39:18,2017-02-11 11:39:11,20000.0,23600.0,30,2017-03-10 18:00:13,2017-03-13,2017-03-10
8a858e005c2154c2015c30e623201bdd,301915652,1,2017-05-22 17:17:49,2017-05-22 16:16:41,10000.0,11500.0,15,2017-06-01 16:13:36,2017-06-06,2017-06-01
8a858e165ad25487015ad6eb97ee2fbe,301873564,3,2017-04-19 16:40:59,2017-04-19 15:40:53,10000.0,11500.0,15,2017-05-03 11:52:00,2017-05-04,2017-05-03
8a858e205bcee61c015bcf7dfcf3355b,301888737,1,2017-05-03 19:18:35,2017-05-03 18:18:20,10000.0,11500.0,15,2017-05-18 02:02:14,2017-05-18,2017-05-18
8a858e345a04f20b015a0b7763b67cf8,301948445,4,2017-06-22 23:03:32,2017-06-22 22:03:24,10000.0,11500.0,15,2017-07-04 22:39:42,2017-07-07,2017-07-04
8a858e4357be1daf0157bebb3c4c6fa3,301807689,4,2017-02-01 11:15:51,2017-02-01 10:15:37,10000.0,13000.0,30,2017-03-02 12:23:21,2017-03-03,2017-03-02
8a858e5856b7840c0156c289b8584f4c,301842996,4,2017-03-21 09:27:56,2017-03-21 08:27:49,10000.0,13000.0,30,2017-04-20 11:40:42,2017-04-20,2017-04-20
8a858e6c5c88d145015c9817fa35283d,301935073,1,2017-06-11 18:16:50,2017-06-11 17:15:42,10000.0,13000.0,30,2017-06-25 09:04:05,2017-07-11,2017-06-25
8a858e79568ec7de015690a5594b3bea,301811972,7,2017-02-07 16:21:11,2017-02-07 15:21:00,30000.0,34400.0,30,2017-03-09 05:57:11,2017-03-09,2017-03-09
8a858e8e5bed1968015bed2ff2c80fc2,301924033,2,2017-06-01 14:54:34,2017-06-01 13:54:28,10000.0,13000.0,30,2017-06-30 17:30:06,2017-07-03,2017-06-30
8a858e985885ff6d015888f527e12be6,301762760,1,2016-11-21 23:48:00,2016-11-21 22:47:45,10000.0,13000.0,30,2016-12-13 22:02:29,2016-12-21,2016-12-13
8a858eab5cf9c4c8015cfa60fae235fd,301958295,1,2017-06-30 20:25:48,2017-06-30 19:24:40,10000.0,11500.0,15,2017-07-19 12:17:49,2017-07-17,2017-07-19
8a858eb95b8c2f6e015b8d569e153fb6,301890123,3,2017-05-04 18:57:34,2017-05-04 17:57:27,10000.0,13000.0,30,2017-06-02 10:32:29,2017-06-05,2017-06-02
8a858ec45577f83e01557cf8b0ab3bc9,301762835,3,2016-11-22 08:07:40,2016-11-22 07:07:30,10000.0,13000.0,30,2016-12-22 15:50:18,2016-12-22,2016-12-22
8a858edb5b671760015b67573f222acd,301883684,2,2017-04-28 16:56:15,2017-04-28 15:56:09,10000.0,11500.0,15,2017-05-12 17:15:07,2017-05-15,2017-05-12
8a858ee055ffbe17015602a7bc1c59f7,301655446,1,2016-07-19 11:29:18,2016-07-19 10:29:08,10000.0,13000.0,30,2016-10-18 20:27:33,2016-08-18,2016-10-18
8a858ee45a22cbec015a23631b0c46cf,301827949,2,2017-02-28 10:00:00,2017-02-28 08:59:50,10000.0,11500.0,15,2017-03-14 14:04:38,2017-03-15,2017-03-14
8a858ee75a1db75f015a1df3eb031cf7,301906725,4,2017-05-14 21:17:36,2017-05-14 20:17:30,10000.0,11125.0,15,2017-06-23 07:55:44,2017-05-30,2017-06-23
8a858efb54ccb4820154cdc92e2239fc,301942504,8,2017-06-18 07:17:41,2017-06-18 06:16:34,20000.0,24500.0,30,2017-06-24 17:22:16,2017-07-18,2017-06-24
8a858f085bcf44be015bd2e931310a74,301932428,4,2017-06-09 10:04:19,2017-06-09 09:04:13,20000.0,24500.0,30,2017-07-07 16:49:30,2017-07-10,2017-07-07
8a858f1955b1c4df0155cdbeafe97a3e,301666997,1,2016-08-02 06:59:03,2016-08-02 05:58:43,10000.0,13000.0,30,2016-08-29 15:43:43,2016-09-01,2016-08-29
8a858f365b2547f3015b25c392084b59,301938067,1,2017-06-14 08:00:11,2017-06-14 06:59:02,10000.0,11500.0,15,2017-06-28 15:54:07,2017-06-29,2017-06-28
8a858f3d5add42e2015ae1afc0810894,301878866,3,2017-04-24 15:44:50,2017-04-24 14:44:42,10000.0,13000.0,30,2017-05-24 06:10:20,2017-05-24,2017-05-24
8a858f4f552ae10101552bbe69264046,301831853,1,2017-03-05 16:09:20,2017-03-05 15:09:06,10000.0,11500.0,15,2017-03-20 12:03:58,2017-03-20,2017-03-20
8a858f60560bc43d01560d6ed8b068e6,301881278,9,2017-04-26 15:38:34,2017-04-26 14:38:26,20000.0,21900.0,15,2017-05-04 15:35:24,2017-05-11,2017-05-04
8a858f6a5d1e09b3015d28d2bea41914,301971233,1,2017-07-10 11:41:14,2017-07-10 10:40:06,10000.0,11500.0,15,2017-07-26 08:32:00,2017-07-26,2017-07-26
8a858f725b49c0c0015b4f1f05784037,301946951,7,2017-06-21 20:33:16,2017-06-21 19:33:10,30000.0,34500.0,30,2017-07-19 21:49:36,2017-07-21,2017-07-19
8a858f7a5ca22d3c015ca282b1ac2e08,301965258,1,2017-07-05 17:33:38,2017-07-05 16:33:30,10000.0,11500.0,15,2017-07-25 11:50:45,2017-07-24,2017-07-25
8a858f99560bbe4501561ba1e2496884,301931662,11,2017-06-08 16:53:05,2017-06-08 15:52:56,40000.0,44000.0,30,2017-07-06 10:58:59,2017-07-10,2017-07-06
8a858fa154e2912f01551033886c784b,301886012,2,2017-05-01 14:15:37,2017-05-01 13:15:21,10000.0,13000.0,30,2017-05-09 19:10:40,2017-05-31,2017-05-09
8a858fb95b5d059d015b5d19f66e182b,301917168,3,2017-05-24 12:28:32,2017-05-24 11:28:25,10000.0,13000.0,30,2017-06-27 09:14:45,2017-06-23,2017-06-27
8a858fc15b68ba6a015b7765e93d54fa,301870313,1,2017-04-16 17:03:43,2017-04-16 16:03:33,10000.0,13000.0,30,2017-05-16 07:38:57,2017-05-16,2017-05-16
8a858fd85b685607015b75c236d17101,301884532,2,2017-04-29 15:54:11,2017-04-29 14:54:05,10000.0,13000.0,30,2017-06-01 11:35:04,2017-05-30,2017-06-01
8a858fea5b8c314d015b8d032aaf7347,301954466,5,2017-06-28 10:56:56,2017-06-28 09:56:49,20000.0,24500.0,30,2017-07-28 02:23:26,2017-07-28,2017-07-28
8a858ff257048b5001570c67315b660b,301710154,1,2016-09-09 01:59:12,2016-09-09 00:58:47,10000.0,13000.0,30,2016-10-05 09:40:53,2016-10-10,2016-10-05
8a858ffc5aa39049015aa5111d27328c,301858927,2,2017-04-07 10:01:05,2017-04-07 09:00:59,10000.0,13000.0,30,2017-05-09 15:33:20,2017-05-08,2017-05-09
8a8589ec542eaa89015443b229544ffe,301832050,10,2017-03-05 22:31:19,2017-03-05 21:31:13,30000.0,34400.0,30,2017-04-04 02:02:17,2017-04-04,2017-04-04
8a858f1b5b9136f7015b9f66e5c5327c,301878558,1,2017-04-24 12:49:13,2017-04-24 11:49:01,10000.0,11500.0,15,2017-05-08 13:22:27,2017-05-09,2017-05-08
8a858f7e5c69a6e3015c6f838d472fa2,301941931,2,2017-06-17 12:45:10,2017-06-17 11:45:04,10000.0,11500.0,15,2017-06-28 18:05:48,2017-07-03,2017-06-28
8a858ff9580b881201580bac5a811068,301862780,1,2017-04-10 15:01:53,2017-04-10 14:01:41,10000.0,11500.0,15,2017-05-06 11:10:24,2017-04-25,2017-05-06
8a85886f54517ee001546a2717571d36,301628046,3,2016-06-04 16:09:01,2016-06-04 15:08:53,10000.0,13000.0,30,2016-07-13 10:35:51,2016-07-04,2016-07-13
8a8588f754a058cb0154b922d7fe1ffd,301937996,10,2017-06-14 06:43:34,2017-06-14 05:43:26,40000.0,48000.0,60,2017-07-14 12:55:12,2017-07-14,2017-07-14
8a85893d53e2e2f30153e587432034bf,301939553,8,2017-06-15 11:04:07,2017-06-15 10:03:00,30000.0,34500.0,30,2017-07-17 17:35:24,2017-07-17,2017-07-17
8a85897353d85af80153d8a368020159,301625937,4,2016-05-29 17:36:40,2016-05-29 16:36:34,10000.0,11500.0,15,2016-06-14 00:05:13,2016-06-13,2016-06-13
8a8589c1545181f3015466b5659a4299,301863120,9,2017-04-10 16:57:10,2017-04-10 15:57:03,50000.0,57500.0,90,2017-05-31 19:26:20,2017-05-10,2017-05-10
8a858e0156b782a10156b96d30cb5b73,301815839,5,2017-02-13 09:25:22,2017-02-13 08:25:15,20000.0,23800.0,30,2017-03-15 16:42:20,2017-03-15,2017-03-15
8a858e055ac84a51015ac9a10d857523,301841616,1,2017-03-19 13:56:26,2017-03-19 12:56:16,10000.0,13000.0,30,2017-04-06 08:35:44,2017-04-18,2017-04-06
8a858e105c1c09c8015c1f8d43752c0a,301915792,1,2017-05-22 20:25:33,2017-05-22 19:24:25,10000.0,11500.0,15,2017-06-05 21:12:26,2017-06-06,2017-06-05
8a858e245c214660015c2ad957886351,301914771,1,2017-05-21 13:17:21,2017-05-21 12:16:13,10000.0,11500.0,15,2017-05-24 14:03:57,2017-06-05,2017-05-24
8a858e345a04f20b015a0a8f17e174f4,301946514,7,2017-06-21 14:12:16,2017-06-21 13:12:09,15000.0,16687.5,15,2017-07-05 16:50:44,2017-07-06,2017-07-05
8a858e4b5a94ae68015a9ed1b2e56376,301867676,4,2017-04-13 19:53:04,2017-04-13 18:52:58,20000.0,21900.0,15,2017-04-26 22:42:10,2017-04-28,2017-04-26
8a858e625c8d993a015c91c4ee862bc9,301970489,1,2017-07-09 18:11:01,2017-07-09 17:10:44,10000.0,13000.0,30,2017-07-25 14:38:46,2017-08-09,2017-07-25
8a858e64586254230158665e299575fb,301772963,3,2016-12-13 11:52:58,2016-12-13 10:52:48,10000.0,11500.0,15,2016-12-15 14:23:19,2016-12-28,2016-12-15
8a858e6f5cd5e874015ce0e5d4c235ba,301951737,1,2017-06-25 21:28:18,2017-06-25 20:27:09,10000.0,13000.0,30,2017-07-21 15:39:59,2017-07-26,2017-07-21
8a858e865bd4175e015bd85ed8ed6940,301925078,2,2017-06-02 16:27:35,2017-06-02 15:27:27,10000.0,13000.0,30,2017-07-03 19:08:04,2017-07-03,2017-07-03
8a858e8b5a8a77a9015a8d99c3190691,301939241,4,2017-06-15 06:10:22,2017-06-15 05:09:16,20000.0,24500.0,30,2017-07-20 11:07:34,2017-07-17,2017-07-20
